timestamp,solar_generation,net_generation,demand,LMP
02/12/2025 19:00:00,956.0,544,323,51.3074
02/12/2025 21:00:00,956.0,544,323,37.2247
02/12/2025 23:00:00,956.0,544,323,31.8876
02/11/2025 01:00:00,1982.0,568,333,31.6401
02/11/2025 03:00:00,1982.0,568,333,33.4139
02/11/2025 05:00:00,1982.0,568,333,58.0104
02/11/2025 07:00:00,1982.0,568,333,56.814
02/11/2025 09:00:00,1982.0,568,333,56.031
02/11/2025 11:00:00,1982.0,568,333,31.2816
02/11/2025 13:00:00,1982.0,568,333,29.8202
02/11/2025 15:00:00,1982.0,568,333,28.9994
02/11/2025 17:00:00,1982.0,568,333,28.9467
02/11/2025 19:00:00,1982.0,568,333,34.5059
02/11/2025 21:00:00,1982.0,568,333,31.4934
02/11/2025 23:00:00,1982.0,568,333,32.1424
02/10/2025 01:00:00,2770.0,633,289,16.2479
02/10/2025 03:00:00,2770.0,633,289,17.4705
02/10/2025 05:00:00,2770.0,633,289,18.9664
02/10/2025 07:00:00,2770.0,633,289,40.1309
02/10/2025 09:00:00,2770.0,633,289,19.4331
02/10/2025 11:00:00,2770.0,633,289,18.0997
02/10/2025 13:00:00,2770.0,633,289,11.9854
02/10/2025 15:00:00,2770.0,633,289,0.0097
02/10/2025 17:00:00,2770.0,633,289,17.9666
02/10/2025 19:00:00,2770.0,633,289,21.894
02/10/2025 21:00:00,2770.0,633,289,99.5197
02/10/2025 23:00:00,2770.0,633,289,21.7648
02/09/2025 01:00:00,2555.0,638,309,33.9038
02/09/2025 03:00:00,2555.0,638,309,23.5718
02/09/2025 05:00:00,2555.0,638,309,33.2609
02/09/2025 07:00:00,2555.0,638,309,32.8485
02/09/2025 09:00:00,2555.0,638,309,24.2311
02/09/2025 11:00:00,2555.0,638,309,13.0413
02/09/2025 13:00:00,2555.0,638,309,17.8288
02/09/2025 15:00:00,2555.0,638,309,16.7263
02/09/2025 17:00:00,2555.0,638,309,17.7283
02/09/2025 19:00:00,2555.0,638,309,25.3725
02/09/2025 21:00:00,2555.0,638,309,20.3834
02/09/2025 23:00:00,2555.0,638,309,21.6146
02/08/2025 01:00:00,2423.0,571,299,0.0274
02/08/2025 03:00:00,2423.0,571,299,30.687
02/08/2025 05:00:00,2423.0,571,299,4.5397
02/08/2025 07:00:00,2423.0,571,299,17.4835
02/08/2025 09:00:00,2423.0,571,299,17.5619
02/08/2025 11:00:00,2423.0,571,299,18.0258
02/08/2025 13:00:00,2423.0,571,299,17.4504
02/08/2025 15:00:00,2423.0,571,299,0.0142
02/08/2025 17:00:00,2423.0,571,299,18.499
02/08/2025 19:00:00,2423.0,571,299,40.5016
02/08/2025 21:00:00,2423.0,571,299,28.5447
02/08/2025 23:00:00,2423.0,571,299,24.2495
02/07/2025 01:00:00,2919.0,610,299,4.0439
02/07/2025 03:00:00,2919.0,610,299,0.0205
02/07/2025 05:00:00,2919.0,610,299,17.5386
02/07/2025 07:00:00,2919.0,610,299,45.734
02/07/2025 09:00:00,2919.0,610,299,21.0251
02/07/2025 11:00:00,2919.0,610,299,12.1848
02/07/2025 13:00:00,2919.0,610,299,0.0159
02/07/2025 15:00:00,2919.0,610,299,0.0132
02/07/2025 17:00:00,2919.0,610,299,0.0122
02/07/2025 19:00:00,2919.0,610,299,21.1497
02/07/2025 21:00:00,2919.0,610,299,0.0201
02/07/2025 23:00:00,2919.0,610,299,12.2959
02/06/2025 01:00:00,3942.0,598,334,14.957
02/06/2025 03:00:00,3942.0,598,334,15.7812
02/06/2025 05:00:00,3942.0,598,334,20.7824
02/06/2025 07:00:00,3942.0,598,334,45.5484
02/06/2025 09:00:00,3942.0,598,334,27.2409
02/06/2025 11:00:00,3942.0,598,334,19.6647
02/06/2025 13:00:00,3942.0,598,334,16.6206
02/06/2025 15:00:00,3942.0,598,334,0.0118
02/06/2025 17:00:00,3942.0,598,334,7.4273
02/06/2025 19:00:00,3942.0,598,334,20.9113
02/06/2025 21:00:00,3942.0,598,334,12.4099
02/06/2025 23:00:00,3942.0,598,334,0.0307
02/05/2025 01:00:00,3890.0,804,343,21.1827
02/05/2025 03:00:00,3890.0,804,343,22.0327
02/05/2025 05:00:00,3890.0,804,343,32.0235
02/05/2025 07:00:00,3890.0,804,343,45.786
02/05/2025 09:00:00,3890.0,804,343,17.4861
02/05/2025 11:00:00,3890.0,804,343,13.384
02/05/2025 13:00:00,3890.0,804,343,0.0193
02/05/2025 15:00:00,3890.0,804,343,-2.2471
02/05/2025 17:00:00,3890.0,804,343,4.1104
02/05/2025 19:00:00,3890.0,804,343,45.626
02/05/2025 21:00:00,3890.0,804,343,22.2137
02/05/2025 23:00:00,3890.0,804,343,19.6384
02/04/2025 01:00:00,3725.0,658,343,19.1129
02/04/2025 03:00:00,3725.0,658,343,19.3564
02/04/2025 05:00:00,3725.0,658,343,20.3136
02/04/2025 07:00:00,3725.0,658,343,45.5948
02/04/2025 09:00:00,3725.0,658,343,45.5889
02/04/2025 11:00:00,3725.0,658,343,18.8543
02/04/2025 13:00:00,3725.0,658,343,13.7336
02/04/2025 15:00:00,3725.0,658,343,20.761
02/04/2025 17:00:00,3725.0,658,343,21.1418
02/04/2025 19:00:00,3725.0,658,343,27.2414
02/04/2025 21:00:00,3725.0,658,343,18.5591
02/04/2025 23:00:00,3725.0,658,343,20.4547
02/03/2025 01:00:00,3678.0,703,329,16.0343
02/03/2025 03:00:00,3678.0,703,329,0.9576
02/03/2025 05:00:00,3678.0,703,329,0.5125
02/03/2025 07:00:00,3678.0,703,329,17.3909
02/03/2025 09:00:00,3678.0,703,329,17.5089
02/03/2025 11:00:00,3678.0,703,329,0.0312
02/03/2025 13:00:00,3678.0,703,329,14.6764
02/03/2025 15:00:00,3678.0,703,329,15.6715
02/03/2025 17:00:00,3678.0,703,329,18.6551
02/03/2025 19:00:00,3678.0,703,329,27.0152
02/03/2025 21:00:00,3678.0,703,329,21.4111
02/03/2025 23:00:00,3678.0,703,329,19.2362
02/02/2025 01:00:00,3738.0,633,332,19.0324
02/02/2025 03:00:00,3738.0,633,332,39.3485
02/02/2025 05:00:00,3738.0,633,332,39.1006
02/02/2025 07:00:00,3738.0,633,332,18.6393
02/02/2025 09:00:00,3738.0,633,332,0.0234
02/02/2025 11:00:00,3738.0,633,332,0.7791
02/02/2025 13:00:00,3738.0,633,332,3.639
02/02/2025 15:00:00,3738.0,633,332,3.6348
02/02/2025 17:00:00,3738.0,633,332,8.4063
02/02/2025 19:00:00,3738.0,633,332,20.9979
02/02/2025 21:00:00,3738.0,633,332,18.569
02/02/2025 23:00:00,3738.0,633,332,16.4287
02/01/2025 01:00:00,3273.0,683,278,10.5526
02/01/2025 03:00:00,3273.0,683,278,0.0147
02/01/2025 05:00:00,3273.0,683,278,15.875
02/01/2025 07:00:00,3273.0,683,278,15.7974
02/01/2025 09:00:00,3273.0,683,278,17.5807
02/01/2025 11:00:00,3273.0,683,278,18.445
02/01/2025 13:00:00,3273.0,683,278,17.3265
02/01/2025 15:00:00,3273.0,683,278,10.0999
02/01/2025 17:00:00,3273.0,683,278,17.6354
02/01/2025 19:00:00,3273.0,683,278,45.5691
02/01/2025 21:00:00,3273.0,683,278,18.0885
02/01/2025 23:00:00,3273.0,683,278,18.3034
01/31/2025 07:00:00,4205.0,843,286,20.7078
01/31/2025 09:00:00,4205.0,843,286,19.7989
01/31/2025 11:00:00,4205.0,843,286,19.5911
01/31/2025 13:00:00,4205.0,843,286,20.0405
01/31/2025 15:00:00,4205.0,843,286,18.0584
01/31/2025 17:00:00,4205.0,843,286,16.7631
01/31/2025 19:00:00,4205.0,843,286,17.1114
01/31/2025 21:00:00,4205.0,843,286,19.2268
01/31/2025 23:00:00,4205.0,843,286,17.8045
01/30/2025 01:00:00,3926.0,895,312,31.4094
01/30/2025 03:00:00,3926.0,895,312,28.4607
01/30/2025 05:00:00,3926.0,895,312,21.7643
01/30/2025 07:00:00,3926.0,895,312,21.1511
01/30/2025 09:00:00,3926.0,895,312,22.6894
01/30/2025 11:00:00,3926.0,895,312,21.4384
01/30/2025 13:00:00,3926.0,895,312,19.5282
01/30/2025 15:00:00,3926.0,895,312,14.9245
01/30/2025 17:00:00,3926.0,895,312,0.0072
01/30/2025 21:00:00,3926.0,895,312,15.4456
01/30/2025 23:00:00,3926.0,895,312,14.8558
01/29/2025 01:00:00,3770.0,604,302,31.3848
01/29/2025 03:00:00,3770.0,604,302,31.9373
01/29/2025 05:00:00,3770.0,604,302,31.8042
01/29/2025 07:00:00,3770.0,604,302,86.5794
01/29/2025 09:00:00,3770.0,604,302,31.3467
01/29/2025 11:00:00,3770.0,604,302,25.0822
01/29/2025 13:00:00,3770.0,604,302,20.9083
01/29/2025 15:00:00,3770.0,604,302,0.0042
01/29/2025 17:00:00,3770.0,604,302,29.1767
01/29/2025 19:00:00,3770.0,604,302,35.652
01/29/2025 21:00:00,3770.0,604,302,28.0156
01/29/2025 23:00:00,3770.0,604,302,30.534
01/28/2025 01:00:00,3886.0,768,299,28.2679
01/28/2025 03:00:00,3886.0,768,299,45.2689
01/28/2025 05:00:00,3886.0,768,299,28.5838
01/28/2025 07:00:00,3886.0,768,299,31.9572
01/28/2025 09:00:00,3886.0,768,299,33.6153
01/28/2025 11:00:00,3886.0,768,299,21.3781
01/28/2025 13:00:00,3886.0,768,299,22.136
01/28/2025 15:00:00,3886.0,768,299,20.4605
01/28/2025 17:00:00,3886.0,768,299,32.656
01/28/2025 19:00:00,3886.0,768,299,45.6647
01/28/2025 21:00:00,3886.0,768,299,30.703
01/28/2025 23:00:00,3886.0,768,299,27.3732
01/27/2025 01:00:00,3768.0,771,319,20.5648
01/27/2025 03:00:00,3768.0,771,319,24.0324
01/27/2025 05:00:00,3768.0,771,319,20.6733
01/27/2025 07:00:00,3768.0,771,319,25.539
01/27/2025 09:00:00,3768.0,771,319,22.1244
01/27/2025 11:00:00,3768.0,771,319,21.1514
01/27/2025 13:00:00,3768.0,771,319,22.1787
01/27/2025 15:00:00,3768.0,771,319,10.2936
01/27/2025 17:00:00,3768.0,771,319,21.7826
01/27/2025 19:00:00,3768.0,771,319,22.4828
01/27/2025 21:00:00,3768.0,771,319,26.8672
01/27/2025 23:00:00,3768.0,771,319,25.3261
01/26/2025 01:00:00,3546.0,699,318,39.7829
01/26/2025 03:00:00,3546.0,699,318,35.4017
01/26/2025 05:00:00,3546.0,699,318,28.2686
01/26/2025 07:00:00,3546.0,699,318,23.9498
01/26/2025 09:00:00,3546.0,699,318,34.9795
01/26/2025 11:00:00,3546.0,699,318,24.4535
01/26/2025 13:00:00,3546.0,699,318,24.2368
01/26/2025 15:00:00,3546.0,699,318,23.717
01/26/2025 17:00:00,3546.0,699,318,23.1342
01/26/2025 19:00:00,3546.0,699,318,32.9432
01/26/2025 21:00:00,3546.0,699,318,19.1501
01/26/2025 23:00:00,3546.0,699,318,29.7398
01/25/2025 01:00:00,2189.0,612,302,22.446
01/25/2025 03:00:00,2189.0,612,302,23.4974
01/25/2025 05:00:00,2189.0,612,302,26.4233
01/25/2025 07:00:00,2189.0,612,302,25.5748
01/25/2025 09:00:00,2189.0,612,302,26.3868
01/25/2025 11:00:00,2189.0,612,302,25.3198
01/25/2025 13:00:00,2189.0,612,302,21.6718
01/25/2025 15:00:00,2189.0,612,302,25.6607
01/25/2025 17:00:00,2189.0,612,302,32.0961
01/25/2025 19:00:00,2189.0,612,302,38.0654
01/25/2025 21:00:00,2189.0,612,302,29.9336
01/25/2025 23:00:00,2189.0,612,302,56.3185
01/24/2025 01:00:00,3099.0,868,294,162.029
01/24/2025 03:00:00,3099.0,868,294,164.1399
01/24/2025 05:00:00,3099.0,868,294,154.6862
01/24/2025 07:00:00,3099.0,868,294,39.1049
01/24/2025 09:00:00,3099.0,868,294,24.5569
01/24/2025 11:00:00,3099.0,868,294,10.2573
01/24/2025 13:00:00,3099.0,868,294,20.2475
01/24/2025 15:00:00,3099.0,868,294,13.405
01/24/2025 17:00:00,3099.0,868,294,23.3409
01/24/2025 19:00:00,3099.0,868,294,54.7099
01/24/2025 21:00:00,3099.0,868,294,22.3213
01/24/2025 23:00:00,3099.0,868,294,27.9083
01/23/2025 01:00:00,3656.0,836,315,23.8597
01/23/2025 03:00:00,3656.0,836,315,10.5651
01/23/2025 05:00:00,3656.0,836,315,24.8703
01/23/2025 07:00:00,3656.0,836,315,28.1593
01/23/2025 09:00:00,3656.0,836,315,42.6383
01/23/2025 11:00:00,3656.0,836,315,2.89
01/23/2025 13:00:00,3656.0,836,315,0.0134
01/23/2025 15:00:00,3656.0,836,315,0.0083
01/23/2025 17:00:00,3656.0,836,315,23.9472
01/23/2025 19:00:00,3656.0,836,315,36.7296
01/23/2025 21:00:00,3656.0,836,315,33.184
01/23/2025 23:00:00,3656.0,836,315,25.3372
01/22/2025 01:00:00,3645.0,728,308,20.0551
01/22/2025 03:00:00,3645.0,728,308,10.7021
01/22/2025 05:00:00,3645.0,728,308,15.6256
01/22/2025 07:00:00,3645.0,728,308,25.1318
01/22/2025 09:00:00,3645.0,728,308,43.7954
01/22/2025 11:00:00,3645.0,728,308,20.5435
01/22/2025 13:00:00,3645.0,728,308,31.319
01/22/2025 15:00:00,3645.0,728,308,3.2389
01/22/2025 17:00:00,3645.0,728,308,22.1713
01/22/2025 19:00:00,3645.0,728,308,38.6586
01/22/2025 21:00:00,3645.0,728,308,35.8183
01/22/2025 23:00:00,3645.0,728,308,26.0006
01/21/2025 01:00:00,3379.0,562,304,21.8465
01/21/2025 03:00:00,3379.0,562,304,48.9572
01/21/2025 05:00:00,3379.0,562,304,40.6569
01/21/2025 07:00:00,3379.0,562,304,45.4977
01/21/2025 09:00:00,3379.0,562,304,37.8637
01/21/2025 11:00:00,3379.0,562,304,14.5964
01/21/2025 13:00:00,3379.0,562,304,21.9509
01/21/2025 15:00:00,3379.0,562,304,83.5994
01/21/2025 17:00:00,3379.0,562,304,46.7482
01/21/2025 19:00:00,3379.0,562,304,37.0279
01/21/2025 21:00:00,3379.0,562,304,61.4947
01/21/2025 23:00:00,3379.0,562,304,0.0288
01/20/2025 01:00:00,3843.0,635,300,25.8261
01/20/2025 03:00:00,3843.0,635,300,16.1673
01/20/2025 05:00:00,3843.0,635,300,-1.1354
01/20/2025 07:00:00,3843.0,635,300,15.0886
01/20/2025 09:00:00,3843.0,635,300,0.0163
01/20/2025 11:00:00,3843.0,635,300,0.0092
01/20/2025 13:00:00,3843.0,635,300,0.0092
01/20/2025 15:00:00,3843.0,635,300,0.006
01/20/2025 17:00:00,3843.0,635,300,18.8516
01/20/2025 19:00:00,3843.0,635,300,77.3695
01/20/2025 21:00:00,3843.0,635,300,45.6901
01/20/2025 23:00:00,3843.0,635,300,39.244
01/19/2025 01:00:00,3827.0,720,303,39.6165
01/19/2025 03:00:00,3827.0,720,303,39.9747
01/19/2025 05:00:00,3827.0,720,303,59.0649
01/19/2025 07:00:00,3827.0,720,303,60.7624
01/19/2025 09:00:00,3827.0,720,303,60.2493
01/19/2025 11:00:00,3827.0,720,303,56.2543
01/19/2025 13:00:00,3827.0,720,303,46.4289
01/19/2025 15:00:00,3827.0,720,303,0.0008
01/19/2025 17:00:00,3827.0,720,303,62.8271
01/19/2025 19:00:00,3827.0,720,303,37.2332
01/19/2025 21:00:00,3827.0,720,303,6.558
01/19/2025 23:00:00,3827.0,720,303,73.6243
01/18/2025 01:00:00,3795.0,710,268,20.2457
01/18/2025 03:00:00,3795.0,710,268,22.7295
01/18/2025 05:00:00,3795.0,710,268,22.4641
01/18/2025 07:00:00,3795.0,710,268,22.7232
01/18/2025 09:00:00,3795.0,710,268,0.021
01/18/2025 11:00:00,3795.0,710,268,0.0199
01/18/2025 13:00:00,3795.0,710,268,0.016
01/18/2025 15:00:00,3795.0,710,268,0.0091
01/18/2025 17:00:00,3795.0,710,268,0.0148
01/18/2025 19:00:00,3795.0,710,268,18.387
01/18/2025 21:00:00,3795.0,710,268,16.1846
01/18/2025 23:00:00,3795.0,710,268,20.5767
01/17/2025 01:00:00,2937.0,688,285,20.3273
01/17/2025 03:00:00,2937.0,688,285,18.2987
01/17/2025 07:00:00,2937.0,688,285,14.1021
01/17/2025 09:00:00,2937.0,688,285,0.0147
01/17/2025 11:00:00,2937.0,688,285,0.0152
01/17/2025 13:00:00,2937.0,688,285,0.0151
01/17/2025 15:00:00,2937.0,688,285,0.0205
01/17/2025 17:00:00,2937.0,688,285,9.6332
01/17/2025 19:00:00,2937.0,688,285,24.0996
01/17/2025 21:00:00,2937.0,688,285,21.8667
01/17/2025 23:00:00,2937.0,688,285,24.1599
01/16/2025 01:00:00,2941.0,742,331,29.1897
01/16/2025 03:00:00,2941.0,742,331,29.9097
01/16/2025 05:00:00,2941.0,742,331,31.0852
01/16/2025 07:00:00,2941.0,742,331,39.9605
01/16/2025 09:00:00,2941.0,742,331,25.9207
01/16/2025 13:00:00,2941.0,742,331,0.0265
01/16/2025 15:00:00,2941.0,742,331,-1.073
01/16/2025 17:00:00,2941.0,742,331,24.5201
01/16/2025 19:00:00,2941.0,742,331,24.0663
01/16/2025 21:00:00,2941.0,742,331,23.3541
01/16/2025 23:00:00,2941.0,742,331,25.5364
01/15/2025 01:00:00,2800.0,495,328,25.5449
01/15/2025 03:00:00,2800.0,495,328,29.9361
01/15/2025 05:00:00,2800.0,495,328,31.4965
01/15/2025 07:00:00,2800.0,495,328,39.5953
